Sequence,Date - Time,Frequency [MHz],Channel,Modulation,Bandwidth [KHz],SF,Coding rate,ADR,RSSI [dBm],SNR [dB],Port,Payload ,Led 3 status,Athmospheric pressure,Temperature,Altitude (Pressure based),Battery status,Latitude,Longitude,Altitude
3998,2015-07-08 13:26:32,868.3,1,LoRa,125,SF12,4/5,on,-120,-14.5,2,0026b80b4704103f40351d040e7f00ec,00,26b8,0b47,0410,24.8 %,45.145885365710896,5.704630101279032,00ec
3982,2015-07-08 13:26:17,868.3,1,LoRa,125,SF7,4/5,on,-120,-9.2,2,0026b60b60041d3f403527040e7f00ed,00,26b6,0b60,041d,24.8 %,45.14599265408428,5.704630101279032,00ed
3980,2015-07-08 13:26:16,867.3,4,LoRa,125,SF9,4/5,on,-122,-9.2,2,0026b60b60041440403527040e7f00ed,00,26b6,0b60,0414,25.2 %,45.14599265408428,5.704630101279032,00ed
3978,2015-07-08 13:26:14,868.3,1,LoRa,125,SF11,4/5,on,-120,-9.2,2,0026b60b60041b42403527040e7f00ed,00,26b6,0b60,041b,25.98 %,45.14599265408428,5.704630101279032,00ed
3973,2015-07-08 13:26:10,868.5,2,LoRa,125,SF9,4/5,on,-121,-5.8,2,0026b60b66041f40403533040e8000ee,00,26b6,0b66,041f,25.2 %,45.146121400132344,5.704651558953709,00ee
3971,2015-07-08 13:26:08,867.1,7,LoRa,125,SF11,4/5,on,-122,-4.5,2,0026b60b60042342403533040e8000ee,00,26b6,0b60,0423,25.98 %,45.146121400132344,5.704651558953709,00ee
3970,2015-07-08 13:26:07,868.1,0,LoRa,125,SF12,4/5,on,-122,-4.5,2,0026b80b66041b3f403533040e8000ee,00,26b8,0b66,041b,24.8 %,45.146121400132344,5.704651558953709,00ee
3966,2015-07-08 13:26:03,868.1,0,LoRa,125,SF9,4/5,on,-121,-5,2,0026b60b5a042041403533040e8000ee,00,26b6,0b5a,0420,25.59 %,45.146121400132344,5.704651558953709,00ee
3965,2015-07-08 13:26:03,867.1,3,LoRa,125,SF10,4/5,on,-121,-9,2,0026b60b60042241403533040e8000ee,00,26b6,0b60,0422,25.59 %,45.146121400132344,5.704651558953709,00ee
3964,2015-07-08 13:26:02,867.3,4,LoRa,125,SF11,4/5,on,-120,-10,2,0026b60b60042540403540040e7d00ed,00,26b6,0b60,0425,25.2 %,45.146260875017745,5.704587185929678,00ed
3963,2015-07-08 13:26:01,867.7,6,LoRa,125,SF12,4/5,on,-122,-12.2,2,0026b70b60041641403540040e7d00ed,00,26b7,0b60,0416,25.59 %,45.146260875017745,5.704587185929678,00ed
3959,2015-07-08 13:25:57,867.7,6,LoRa,125,SF9,4/5,on,-122,-5.2,2,0026b60b5a041742403540040e7d00ed,00,26b6,0b5a,0417,25.98 %,45.146260875017745,5.704587185929678,00ed
3957,2015-07-08 13:25:56,868.5,2,LoRa,125,SF11,4/5,on,-122,-9,2,0026b60b5a041d42403540040e7d00ed,00,26b6,0b5a,041d,25.98 %,45.146260875017745,5.704587185929678,00ed
3950,2015-07-08 13:25:49,868.1,0,LoRa,125,SF11,4/5,on,-122,-13.5,2,0026b50b54041f4140354b040e8200eb,00,26b5,0b54,041f,25.59 %,45.14637889222847,5.704694474303063,00eb
3949,2015-07-08 13:25:48,867.1,3,LoRa,125,SF12,4/5,on,-124,-7,2,0026b60b5404194140354b040e8200eb,00,26b6,0b54,0419,25.59 %,45.14637889222847,5.704694474303063,00eb
3928,2015-07-08 13:25:29,867.3,4,LoRa,125,SF12,4/5,on,-120,-12.2,2,0026b70b60040441403564040e8a00e7,00,26b7,0b60,0404,25.59 %,45.14664711316193,5.70486613570048,00e7
3903,2015-07-08 13:25:06,867.9,7,LoRa,125,SF9,4/5,on,-121,-7.2,2,0026b80b73040c3f40357c040e8c00e3,00,26b8,0b73,040c,24.8 %,45.14690460525806,5.704909051049834,00e3
3897,2015-07-08 13:25:01,867.1,3,LoRa,125,SF8,4/5,on,-122,-7,2,0026b80b7304143f403587040e9000e1,00,26b8,0b73,0414,24.8 %,45.14702262246878,5.704994881748543,00e1
3893,2015-07-08 13:24:57,868.5,2,LoRa,125,SF12,4/5,on,-124,-14.5,2,0026b70b7304183f403587040e9000e1,00,26b7,0b73,0418,24.8 %,45.14702262246878,5.704994881748543,00e1
3880,2015-07-08 13:24:46,867.3,4,LoRa,125,SF11,4/5,on,-122,-9.5,2,0026b60b60041d4040359a040e9300dc,00,26b6,0b60,041d,25.2 %,45.147226470378214,5.705059254772574,00dc
3866,2015-07-08 13:24:33,868.1,0,LoRa,125,SF11,4/5,on,-122,-14,2,0026b70b54040a3f40359d040e9200d7,00,26b7,0b54,040a,24.8 %,45.14725865689023,5.705037797097897,00d7
3865,2015-07-08 13:24:32,868.5,2,LoRa,125,SF12,4/5,on,-122,-13.2,2,0026b90b6604053f4035a5040e9100d4,00,26b9,0b66,0405,24.8 %,45.14734448758894,5.70501633942322,00d4
3851,2015-07-08 13:24:19,867.7,6,LoRa,125,SF12,4/5,on,-122,-13.5,2,0026b80b8c040c3e4035ad040e9600d7,00,26b8,0b8c,040c,24.41 %,45.14743031828765,5.705123627796605,00d7
3844,2015-07-08 13:24:13,867.3,4,LoRa,125,SF12,4/5,on,-122,-13.5,2,0026b90b7f0404404035bb040e9900dc,00,26b9,0b7f,0404,25.2 %,45.14758052201039,5.705188000820637,00dc
3831,2015-07-08 13:24:02,867.7,6,LoRa,125,SF11,4/5,on,-120,-15.2,2,0026b80b730409414035cb040e9c00e0,00,26b8,0b73,0409,25.59 %,45.1477521834078,5.705252373844668,00e0
3809,2015-07-08 13:23:41,868.5,2,LoRa,125,SF12,4/5,on,-122,-14.2,2,0026b90b6004063f4035ed040ea200e6,00,26b9,0b60,0406,24.8 %,45.148116963877314,5.7053811198927304,00e6
3796,2015-07-08 13:23:30,867.3,4,LoRa,125,SF11,4/5,on,-122,-9.2,2,0026b80b540403404035f4040ea100e7,00,26b8,0b54,0403,25.2 %,45.148192065738684,5.705359662218053,00e7
3782,2015-07-08 13:23:18,868.1,0,LoRa,125,SF11,4/5,on,-124,-12.5,2,0026b80b41040141403602040ea200e9,00,26b8,0b41,0401,25.59 %,45.14834226946142,5.7053811198927304,00e9
3781,2015-07-08 13:23:16,867.1,3,LoRa,125,SF12,4/5,on,-122,-12.5,2,0026b90b47040d3f403602040ea200e9,00,26b9,0b47,040d,24.8 %,45.14834226946142,5.7053811198927304,00e9
3775,2015-07-08 13:23:11,867.7,6,LoRa,125,SF11,4/5,on,-120,-13.2,2,0026b70b34040c4040360d040ea400e7,00,26b7,0b34,040c,25.2 %,45.14846028667215,5.705424035242085,00e7
3774,2015-07-08 13:23:10,868.1,0,LoRa,125,SF12,4/5,on,-124,-12,2,0026b70b3404093f40360d040ea400e7,00,26b7,0b34,0409,24.8 %,45.14846028667215,5.705424035242085,00e7
3767,2015-07-08 13:23:04,867.9,7,LoRa,125,SF12,4/5,on,-121,-13.5,2,0026b80b2e04104240360d040ea400e7,00,26b8,0b2e,0410,25.98 %,45.14846028667215,5.705424035242085,00e7
3762,2015-07-08 13:22:59,868.1,0,LoRa,125,SF10,4/5,on,-122,-8,2,0026b80b22040d3f403614040ea600e4,00,26b8,0b22,040d,24.8 %,45.14853538853352,5.705466950591439,00e4
3747,2015-07-08 13:22:46,867.5,7,LoRa,125,SF11,4/5,on,-122,-14,2,0026b80b0f04134140361a040ea700e1,00,26b8,0b0f,0413,25.59 %,45.14859976155755,5.705488408266116,00e1
3740,2015-07-08 13:22:40,867.3,4,LoRa,125,SF11,4/5,on,-121,-14.8,2,0026b70b0f04193f403626040eaa00df,00,26b7,0b0f,0419,24.8 %,45.14872850760561,5.705552781290147,00df
3693,2015-07-08 13:21:57,867.1,3,LoRa,125,SF9,4/5,on,-121,-11,2,0026b70b0f040c40403659040eb200e6,00,26b7,0b0f,040c,25.2 %,45.14927567830988,5.705724442687564,00e6
3691,2015-07-08 13:21:55,867.7,6,LoRa,125,SF11,4/5,on,-121,-14,2,0026b80b0f040b3f403659040eb200e6,00,26b8,0b0f,040b,24.8 %,45.14927567830988,5.705724442687564,00e6
3686,2015-07-08 13:21:51,868.1,0,LoRa,125,SF9,4/5,on,-124,-9.2,2,0026b80b0f040f3f403665040eb200e7,00,26b8,0b0f,040f,24.8 %,45.14940442435794,5.705724442687564,00e7
3683,2015-07-08 13:21:48,867.7,6,LoRa,125,SF12,4/5,on,-122,-13.8,2,0026b90b22040e41403665040eb200e7,00,26b9,0b22,040e,25.59 %,45.14940442435794,5.705724442687564,00e7
3678,2015-07-08 13:21:44,868.1,0,LoRa,125,SF10,4/5,on,-122,-10.2,2,0026b70b1b041642403665040eb200e7,00,26b7,0b1b,0416,25.98 %,45.14940442435794,5.705724442687564,00e7
3677,2015-07-08 13:21:43,867.1,3,LoRa,125,SF11,4/5,on,-121,-9.2,2,0026b70b15041342403665040eb200e7,00,26b7,0b15,0413,25.98 %,45.14940442435794,5.705724442687564,00e7
3671,2015-07-08 13:21:37,867.7,6,LoRa,125,SF10,4/5,on,-121,-9,2,0026b70b2204203f403673040eb100e8,00,26b7,0b22,0420,24.8 %,45.14955462808068,5.705702985012887,00e8
3669,2015-07-08 13:21:35,867.9,3,LoRa,125,SF12,4/5,on,-121,-11.2,2,0026b70b22041b3f403673040eb100e8,00,26b7,0b22,041b,24.8 %,45.14955462808068,5.705702985012887,00e8
3662,2015-07-08 13:21:29,868.1,0,LoRa,125,SF12,4/5,on,-122,-10.8,2,0026b80b15041440403683040eb700ec,00,26b8,0b15,0414,25.2 %,45.149726289478096,5.705831731060949,00ec
3649,2015-07-08 13:21:17,868.5,2,LoRa,125,SF11,4/5,on,-120,-14,2,0026b50b02041340403690040eba00ec,00,26b5,0b02,0413,25.2 %,45.1498657643635,5.705896104084981,00ec
3623,2015-07-08 13:20:54,867.7,6,LoRa,125,SF9,4/5,on,-122,-13,2,0026b80b150408414036a5040ebe00ee,00,26b8,0b15,0408,25.59 %,45.15009106994761,5.705981934783689,00ee
3613,2015-07-08 13:20:45,867.1,3,LoRa,125,SF12,4/5,on,-121,-14.2,2,0026b80b0f040d414036af040ec100f4,00,26b8,0b0f,040d,25.59 %,45.15019835832099,5.70604630780772,00f4
3599,2015-07-08 13:20:32,867.7,6,LoRa,125,SF12,4/5,on,-121,-13,2,0026b70b020405414036cb040ec600f6,00,26b7,0b02,0405,25.59 %,45.15049876576647,5.706153596181106,00f6
3586,2015-07-08 13:20:21,868.3,1,LoRa,125,SF11,4/5,on,-122,-11.5,2,0026b80af00439414036d9040ec800f9,00,26b8,0af0,0439,25.59 %,45.15064896948921,5.70619651153046,00f9
3578,2015-07-08 13:20:13,868.1,0,LoRa,125,SF12,4/5,on,-124,-11,2,0026ba0afc0404424036e7040ecc00fb,00,26ba,0afc,0404,25.98 %,45.15079917321195,5.706282342229168,00fb
3574,2015-07-08 13:20:09,868.1,0,LoRa,125,SF9,4/5,on,-124,-10.8,2,0026b80afc03fe414036e7040ecc00fb,00,26b8,0afc,03fe,25.59 %,45.15079917321195,5.706282342229168,00fb
3551,2015-07-08 13:19:49,867.7,6,LoRa,125,SF11,4/5,on,-121,-13,2,0026b70af6040e41403701040ece0100,00,26b7,0af6,040e,25.59 %,45.15107812298275,5.706325257578523,0100
3515,2015-07-08 13:19:16,867.7,6,LoRa,125,SF12,4/5,on,-120,-11,2,0026b80af004143f403721040ed700f5,00,26b8,0af0,0414,24.8 %,45.151421445777586,5.7065183766506165,00f5
3494,2015-07-08 13:18:57,868.1,0,LoRa,125,SF12,4/5,on,-121,-5.2,2,0026bc0b2803f142403721040ed700f5,00,26bc,0b28,03f1,25.98 %,45.151421445777586,5.7065183766506165,00f5
3490,2015-07-08 13:18:54,868.3,1,LoRa,125,SF9,4/5,on,-122,-8.5,2,0026bb0b2203f341403721040ed700f5,00,26bb,0b22,03f3,25.59 %,45.151421445777586,5.7065183766506165,00f5
3488,2015-07-08 13:18:52,867.3,4,LoRa,125,SF11,4/5,on,-120,-5.8,2,0026bb0b2203f642403721040ed700f5,00,26bb,0b22,03f6,25.98 %,45.151421445777586,5.7065183766506165,00f5
3487,2015-07-08 13:18:51,867.9,7,LoRa,125,SF12,4/5,on,-122,-12.5,2,0026bc0b2803e840403721040ed700f5,00,26bc,0b28,03e8,25.2 %,45.151421445777586,5.7065183766506165,00f5
3482,2015-07-08 13:18:47,868.1,0,LoRa,125,SF10,4/5,on,-122,-5.2,2,0026bd0b1b03eb41403721040ed700f5,00,26bd,0b1b,03eb,25.59 %,45.151421445777586,5.7065183766506165,00f5
3481,2015-07-08 13:18:46,867.1,3,LoRa,125,SF11,4/5,on,-122,-9,2,0026bc0b1b03e640403721040ed700f5,00,26bc,0b1b,03e6,25.2 %,45.151421445777586,5.7065183766506165,00f5
3478,2015-07-08 13:18:42,868.1,0,LoRa,125,SF7,4/5,on,-122,-6.2,2,0026bb0b2203ec40403721040ed700f5,00,26bb,0b22,03ec,25.2 %,45.151421445777586,5.7065183766506165,00f5
3474,2015-07-08 13:18:39,868.1,0,LoRa,125,SF11,4/5,on,-122,-6.2,2,0026bb0b2203ed3f403721040ed700f5,00,26bb,0b22,03ed,24.8 %,45.151421445777586,5.7065183766506165,00f5
3468,2015-07-08 13:18:34,867.3,4,LoRa,125,SF10,4/5,on,-122,-7.2,2,0026bc0b2e03ed42403721040ed700f5,00,26bc,0b2e,03ed,25.98 %,45.151421445777586,5.7065183766506165,00f5
3466,2015-07-08 13:18:32,868.1,0,LoRa,125,SF12,4/5,on,-122,-8,2,0026bc0b2e03f33e403721040ed700f5,00,26bc,0b2e,03f3,24.41 %,45.151421445777586,5.7065183766506165,00f5
3462,2015-07-08 13:18:28,868.1,0,LoRa,125,SF9,4/5,on,-124,-6.8,2,0026bb0b2803fc40403721040ed700f5,00,26bb,0b28,03fc,25.2 %,45.151421445777586,5.7065183766506165,00f5
3461,2015-07-08 13:18:28,868.5,2,LoRa,125,SF10,4/5,on,-120,-11.8,2,0026bb0b2803f83f403721040ed700f5,00,26bb,0b28,03f8,24.8 %,45.151421445777586,5.7065183766506165,00f5
3460,2015-07-08 13:18:27,867.3,4,LoRa,125,SF11,4/5,on,-121,-4.8,2,0026bb0b2203f73f403721040ed700f5,00,26bb,0b22,03f7,24.8 %,45.151421445777586,5.7065183766506165,00f5
3459,2015-07-08 13:18:25,867.9,7,LoRa,125,SF12,4/5,on,-124,-8.8,2,0026bb0b2803f042403721040ed700f5,00,26bb,0b28,03f0,25.98 %,45.151421445777586,5.7065183766506165,00f5
3455,2015-07-08 13:18:22,867.7,6,LoRa,125,SF9,4/5,on,-121,-7.5,2,0026bb0b2203f33f403721040ed700f5,00,26bb,0b22,03f3,24.8 %,45.151421445777586,5.7065183766506165,00f5
3454,2015-07-08 13:18:21,868.1,0,LoRa,125,SF10,4/5,on,-122,-5.2,2,0026bc0b2203f13f403721040ed700f5,00,26bc,0b22,03f1,24.8 %,45.151421445777586,5.7065183766506165,00f5
3449,2015-07-08 13:18:16,868.5,2,LoRa,125,SF8,4/5,on,-121,-8.2,2,0026bb0b2203ee42403721040ed700f5,00,26bb,0b22,03ee,25.98 %,45.151421445777586,5.7065183766506165,00f5
3446,2015-07-08 13:18:14,868.1,0,LoRa,125,SF11,4/5,on,-122,-6,2,0026ba0b2e03fa40403721040ed700f5,00,26ba,0b2e,03fa,25.2 %,45.151421445777586,5.7065183766506165,00f5
3443,2015-07-08 13:18:10,867.7,6,LoRa,125,SF7,4/5,on,-120,-3.5,2,0026ba0b3b03fa3f403721040ed700f4,00,26ba,0b3b,03fa,24.8 %,45.151421445777586,5.7065183766506165,00f4
3442,2015-07-08 13:18:10,868.1,0,LoRa,125,SF8,4/5,on,-122,-6.2,2,0026bb0b3403f541403721040ed700f4,00,26bb,0b34,03f5,25.59 %,45.151421445777586,5.7065183766506165,00f4
3441,2015-07-08 13:18:09,867.1,3,LoRa,125,SF9,4/5,on,-122,-9,2,0026ba0b3403f841403721040ed700f4,00,26ba,0b34,03f8,25.59 %,45.151421445777586,5.7065183766506165,00f4
3439,2015-07-08 13:18:08,867.9,7,LoRa,125,SF11,4/5,on,-124,-8.8,2,0026bb0b3403f642403721040ed700f4,00,26bb,0b34,03f6,25.98 %,45.151421445777586,5.7065183766506165,00f4
3435,2015-07-08 13:18:04,867.9,7,LoRa,125,SF8,4/5,on,-122,-10.8,2,0026bc0b3403f63f403721040ed700f4,00,26bc,0b34,03f6,24.8 %,45.151421445777586,5.7065183766506165,00f4
3431,2015-07-08 13:18:00,867.7,6,LoRa,125,SF12,4/5,on,-120,-6.2,2,0026bd0b4103e940403722040ed700f4,00,26bd,0b41,03e9,25.2 %,45.151432174614925,5.7065183766506165,00f4
3428,2015-07-08 13:17:57,867.3,4,LoRa,125,SF8,4/5,on,-121,-5.8,2,0026bb0b4103f041403722040ed700f4,00,26bb,0b41,03f0,25.59 %,45.151432174614925,5.7065183766506165,00f4
3420,2015-07-08 13:17:50,867.3,4,LoRa,125,SF9,4/5,on,-122,-11.5,2,0026bb0b4703f042403725040ed800f4,00,26bb,0b47,03f0,25.98 %,45.15146436112694,5.7065398343252935,00f4
3418,2015-07-08 13:17:49,868.3,1,LoRa,125,SF11,4/5,on,-121,-15.8,2,0026bc0b4d03ed41403725040ed800f4,00,26bc,0b4d,03ed,25.59 %,45.15146436112694,5.7065398343252935,00f4
3417,2015-07-08 13:17:48,867.1,3,LoRa,125,SF12,4/5,on,-124,-13.8,2,0026bd0b4d03ec40403725040ed800f4,00,26bd,0b4d,03ec,25.2 %,45.15146436112694,5.7065398343252935,00f4
3411,2015-07-08 13:17:43,867.7,6,LoRa,125,SF11,4/5,on,-121,-15.2,2,0026bb0b4703ec40403725040ed800f4,00,26bb,0b47,03ec,25.2 %,45.15146436112694,5.7065398343252935,00f4
3397,2015-07-08 13:17:30,867.25,3,LoRa,125,SF11,4/5,on,-121,-12.5,2,0026bb0b4703eb41403728040ed900f4,00,26bb,0b47,03eb,25.59 %,45.151496547638956,5.706561291999971,00f4
3396,2015-07-08 13:17:29,867.3,4,LoRa,125,SF12,4/5,on,-121,-10,2,0026bc0b4d03ee42403728040ed900f4,00,26bc,0b4d,03ee,25.98 %,45.151496547638956,5.706561291999971,00f4
3391,2015-07-08 13:17:24,868.75,7,LoRa,125,SF10,4/5,on,-122,-14.2,2,0026bb0b4d03f640403728040ed900f4,00,26bb,0b4d,03f6,25.2 %,45.151496547638956,5.706561291999971,00f4
3390,2015-07-08 13:17:24,868.1,0,LoRa,125,SF11,4/5,on,-120,-7.8,2,0026bb0b4d03f73f403728040ed900f4,00,26bb,0b4d,03f7,24.8 %,45.151496547638956,5.706561291999971,00f4
3386,2015-07-08 13:17:19,868.1,0,LoRa,125,SF8,4/5,on,-122,-8,2,0026bb0b5a03f340403729040eda00f3,00,26bb,0b5a,03f3,25.2 %,45.151507276476295,5.706582749674648,00f3
3383,2015-07-08 13:17:17,867.9,7,LoRa,125,SF11,4/5,on,-122,-16.5,2,0026ba0b5403f53e403729040eda00f3,00,26ba,0b54,03f5,24.41 %,45.151507276476295,5.706582749674648,00f3
3378,2015-07-08 13:17:12,868.1,0,LoRa,125,SF9,4/5,on,-122,-9.5,2,0026ba0b5403f040403729040eda00f3,00,26ba,0b54,03f0,25.2 %,45.151507276476295,5.706582749674648,00f3
3376,2015-07-08 13:17:11,867.3,4,LoRa,125,SF11,4/5,on,-122,-12,2,0026ba0b5403f33e403728040ed900f3,00,26ba,0b54,03f3,24.41 %,45.151496547638956,5.706561291999971,00f3
3375,2015-07-08 13:17:10,867.7,6,LoRa,125,SF12,4/5,on,-122,-14.2,2,0026bd0b5a03eb3f403728040ed900f3,00,26bd,0b5a,03eb,24.8 %,45.151496547638956,5.706561291999971,00f3
3362,2015-07-08 13:16:58,868.1,0,LoRa,125,SF11,4/5,on,-116,-12.2,2,0026bc0b5403eb40403729040ed900f3,00,26bc,0b54,03eb,25.2 %,45.151507276476295,5.706561291999971,00f3
3361,2015-07-08 13:16:57,867.1,3,LoRa,125,SF12,4/5,on,-124,-13.2,2,0026bc0b5a03ea40403729040ed900f3,00,26bc,0b5a,03ea,25.2 %,45.151507276476295,5.706561291999971,00f3
3355,2015-07-08 13:16:52,867.9,7,LoRa,125,SF11,4/5,on,-124,-13.8,2,0026bc0b5a03f64140372a040ed900f3,00,26bc,0b5a,03f6,25.59 %,45.15151800531363,5.706561291999971,00f3
3349,2015-07-08 13:16:46,868.5,2,LoRa,125,SF10,4/5,on,-120,-11.2,2,0026bd0b6d03e63f40372a040ed900f3,00,26bd,0b6d,03e6,24.8 %,45.15151800531363,5.706561291999971,00f3
3348,2015-07-08 13:16:46,867.3,4,LoRa,125,SF11,4/5,on,-122,-7.8,2,0026bc0b7303f34140372a040ed900f3,00,26bc,0b73,03f3,25.59 %,45.15151800531363,5.706561291999971,00f3
3341,2015-07-08 13:16:39,867.1,3,LoRa,125,SF11,4/5,on,-121,-10.5,2,0026bc0b8c03ed40403729040ed900f3,00,26bc,0b8c,03ed,25.2 %,45.151507276476295,5.706561291999971,00f3
3340,2015-07-08 13:16:38,867.3,4,LoRa,125,SF12,4/5,on,-115,-13.2,2,0026bd0b8c03e342403729040ed900f3,00,26bd,0b8c,03e3,25.98 %,45.151507276476295,5.706561291999971,00f3
3333,2015-07-08 13:16:32,868.5,2,LoRa,125,SF12,4/5,on,-122,-11.2,2,0026bc0b8c03f04140372a040ed900f2,00,26bc,0b8c,03f0,25.59 %,45.15151800531363,5.706561291999971,00f2
3329,2015-07-08 13:16:28,867.25,3,LoRa,125,SF9,4/5,on,-124,-12,2,0026bc0b8603ec4140372a040ed900f2,00,26bc,0b86,03ec,25.59 %,45.15151800531363,5.706561291999971,00f2
3328,2015-07-08 13:16:28,867.3,4,LoRa,125,SF10,4/5,on,-122,-11,2,0026bd0b8603ed3f40372a040ed900f2,00,26bd,0b86,03ed,24.8 %,45.15151800531363,5.706561291999971,00f2
3326,2015-07-08 13:16:25,868.1,0,LoRa,125,SF12,4/5,on,-124,-15.8,2,0026bd0b8603e74140372a040ed900f2,00,26bd,0b86,03e7,25.59 %,45.15151800531363,5.706561291999971,00f2
3309,2015-07-08 13:16:10,868.5,2,LoRa,125,SF8,4/5,on,-122,-10,2,0026bb0b7f03fa41403728040ed700ee,00,26bb,0b7f,03fa,25.59 %,45.151496547638956,5.7065183766506165,00ee
3308,2015-07-08 13:16:09,867.5,5,LoRa,125,SF9,4/5,on,-118,-8.2,2,0026bb0b7903f73e403728040ed700ee,00,26bb,0b79,03f7,24.41 %,45.151496547638956,5.7065183766506165,00ee
3307,2015-07-08 13:16:09,867.9,7,LoRa,125,SF10,4/5,on,-122,-7.5,2,0026bb0b7903f83e403728040ed700ee,00,26bb,0b79,03f8,24.41 %,45.151496547638956,5.7065183766506165,00ee
3306,2015-07-08 13:16:08,868.1,0,LoRa,125,SF11,4/5,on,-124,-7.8,2,0026bb0b7903f641403728040ed700ee,00,26bb,0b79,03f6,25.59 %,45.151496547638956,5.7065183766506165,00ee
3305,2015-07-08 13:16:06,868.5,2,LoRa,125,SF12,4/5,on,-121,-7.5,2,0026bb0b7f03ef3f403728040ed700ee,00,26bb,0b7f,03ef,24.8 %,45.151496547638956,5.7065183766506165,00ee
3287,2015-07-08 13:15:50,867.9,7,LoRa,125,SF9,4/5,on,-124,-11.8,2,0026bd0b9f03f54040373b040edc00e6,00,26bd,0b9f,03f5,25.2 %,45.15170039554839,5.706625665024002,00e6
3278,2015-07-08 13:15:42,868.3,1,LoRa,125,SF11,4/5,on,-122,-5.8,2,0026b90bd103fa3f40373b040edc00e6,00,26b9,0bd1,03fa,24.8 %,45.15170039554839,5.706625665024002,00e6
3277,2015-07-08 13:15:41,867.1,3,LoRa,125,SF12,4/5,on,-122,-10.5,2,0026ba0bdd040b40403745040edb00e3,00,26ba,0bdd,040b,25.2 %,45.151807683921774,5.706604207349325,00e3
3273,2015-07-08 13:15:38,867.1,3,LoRa,125,SF9,4/5,on,-124,-11.8,2,0026b90bea041041403745040edb00e3,00,26b9,0bea,0410,25.59 %,45.151807683921774,5.706604207349325,00e3
3264,2015-07-08 13:15:30,867.3,4,LoRa,125,SF11,4/5,on,-121,-11.2,2,0026b80bfc04043e40374f040eda00df,00,26b8,0bfc,0404,24.41 %,45.15191497229516,5.706582749674648,00df
3257,2015-07-08 13:15:23,867.1,3,LoRa,125,SF11,4/5,on,-122,-9.5,2,0026b60bf604103f40374f040eda00df,00,26b6,0bf6,0410,24.8 %,45.15191497229516,5.706582749674648,00df
3256,2015-07-08 13:15:22,867.5,5,LoRa,125,SF12,4/5,on,-121,-14.2,2,0026b80bf6040640403751040edb00dd,00,26b8,0bf6,0406,25.2 %,45.15193642996984,5.706604207349325,00dd
3253,2015-07-08 13:15:19,868.5,2,LoRa,125,SF8,4/5,on,-121,-9.2,2,0026ba0bf0040441403751040edb00dd,00,26ba,0bf0,0404,25.59 %,45.15193642996984,5.706604207349325,00dd
3250,2015-07-08 13:15:17,868.3,1,LoRa,125,SF11,4/5,on,-120,-11.2,2,0026b60bea040741403751040edb00dd,00,26b6,0bea,0407,25.59 %,45.15193642996984,5.706604207349325,00dd
3249,2015-07-08 13:15:16,867.5,3,LoRa,125,SF12,4/5,on,-122,-9.5,2,0026b90bf0040141403751040edb00dd,00,26b9,0bf0,0401,25.59 %,45.15193642996984,5.706604207349325,00dd
3230,2015-07-08 13:14:59,868.1,0,LoRa,125,SF10,4/5,on,-122,-11.5,2,0026ba0c0303fa41403764040edf00d9,00,26ba,0c03,03fa,25.59 %,45.15214027787927,5.706690038048033,00d9
3222,2015-07-08 13:14:52,868.3,1,LoRa,125,SF11,4/5,on,-122,-8,2,0026ba0c0303fc3f40376b040ee000d5,00,26ba,0c03,03fc,24.8 %,45.15221537974064,5.70671149572271,00d5
3221,2015-07-08 13:14:51,868.5,2,LoRa,125,SF12,4/5,on,-121,-6.2,2,0026bb0c0903fb4040376b040ee000d5,00,26bb,0c09,03fb,25.2 %,45.15221537974064,5.70671149572271,00d5
3215,2015-07-08 13:14:46,867.7,6,LoRa,125,SF11,4/5,on,-122,-10.2,2,0026b90c0904014140376b040ee000d5,00,26b9,0c09,0401,25.59 %,45.15221537974064,5.70671149572271,00d5
3208,2015-07-08 13:14:39,867.3,4,LoRa,125,SF11,4/5,on,-122,-8,2,0026ba0c0303fb41403776040ee100d3,00,26ba,0c03,03fb,25.59 %,45.15233339695136,5.706732953397387,00d3
3207,2015-07-08 13:14:38,867.7,6,LoRa,125,SF12,4/5,on,-122,-9.5,2,0026bb0c0903f03e403776040ee100d3,00,26bb,0c09,03f0,24.41 %,45.15233339695136,5.706732953397387,00d3
3203,2015-07-08 13:14:34,867.9,7,LoRa,125,SF9,4/5,on,-122,-7,2,0026bb0c0303ff40403776040ee100d3,00,26bb,0c03,03ff,25.2 %,45.15233339695136,5.706732953397387,00d3
3061,2015-07-08 13:12:27,868.5,2,LoRa,125,SF11,4/5,on,-120,-14.2,2,0026bb0bdd03f342403815040eff00d4,00,26bb,0bdd,03f3,25.98 %,45.15403928208819,5.7073766836377,00d4
3039,2015-07-08 13:12:06,867.9,7,LoRa,125,SF12,4/5,on,-122,-7.8,2,0026bc0bd103f74040382e040f0200d2,00,26bc,0bd1,03f7,25.2 %,45.154307503021656,5.7074410566617315,00d2
3036,2015-07-08 13:12:03,867.3,4,LoRa,125,SF8,4/5,on,-121,-4.5,2,0026ba0bca03f64140382e040f0200d2,00,26ba,0bca,03f6,25.59 %,45.154307503021656,5.7074410566617315,00d2
3032,2015-07-08 13:12:00,867.5,5,LoRa,125,SF12,4/5,on,-116,-13.8,2,0026ba0bca03ff41403838040f0100d1,00,26ba,0bca,03ff,25.59 %,45.15441479139504,5.707419598987054,00d1
