Sequence,Date - Time,Frequency [MHz],Channel,Modulation,Bandwidth [KHz],SF,Coding rate,ADR,RSSI [dBm],SNR [dB],Port,Payload ,Led 3 status,Athmospheric pressure,Temperature,Altitude (Pressure based),Battery status,Latitude,Longitude,Altitude
1104,2015-07-08 12:42:59,867.9,7,LoRa,125,SF8,4/5,on,-115,2.8,2,0026cb0d220369404041b404109a00d0,00,26cb,0d22,0369,25.2 %,45.180464408453034,5.716195787929986,00d0
1101,2015-07-08 12:42:57,867.5,5,LoRa,125,SF11,4/5,on,-119,-3.8,2,0026ca0d2203723f4041b404109a00d0,00,26ca,0d22,0372,24.8 %,45.180464408453034,5.716195787929986,00d0
1100,2015-07-08 12:42:56,867.9,7,LoRa,125,SF12,4/5,on,-118,-6.5,2,0026cb0d2803733d4041b404109a00d0,00,26cb,0d28,0373,24.02 %,45.180464408453034,5.716195787929986,00d0
1099,2015-07-08 12:42:53,868.3,8,LoRa,250,SF7,4/5,on,-114,-1.8,2,0026cb0d2203713c4041b404109a00d0,00,26cb,0d22,0371,23.62 %,45.180464408453034,5.716195787929986,00d0
1098,2015-07-08 12:42:53,868.5,2,LoRa,125,SF7,4/5,on,-114,-2.5,2,0026cc0d2203763d4041b404109a00d0,00,26cc,0d22,0376,24.02 %,45.180464408453034,5.716195787929986,00d0
1094,2015-07-08 12:42:51,868.5,2,LoRa,125,SF11,4/5,on,-116,0.5,2,0026cc0d1c036d3f4041bb0410b400d4,00,26cc,0d1c,036d,24.8 %,45.180539510314404,5.7167536874715905,00d4
1093,2015-07-08 12:42:49,867.5,5,LoRa,125,SF12,4/5,on,-119,0,2,0026cd0d22036b3c4041bb0410b400d4,00,26cd,0d22,036b,23.62 %,45.180539510314404,5.7167536874715905,00d4
1088,2015-07-08 12:42:45,867.7,6,LoRa,125,SF10,4/5,on,-121,-12.2,2,0026cd0d22035f3e4041bb0410b400d4,00,26cd,0d22,035f,24.41 %,45.180539510314404,5.7167536874715905,00d4
1082,2015-07-08 12:42:39,867.1,3,LoRa,125,SF9,4/5,on,-124,-5.8,2,0026cb0d1c036b3c4041be0410d200d5,00,26cb,0d1c,036b,23.62 %,45.18057169682642,5.717397417711903,00d5
1081,2015-07-08 12:42:39,867.5,5,LoRa,125,SF10,4/5,on,-121,-3,2,0026cc0d1c03663c4041be0410d200d5,00,26cc,0d1c,0366,23.62 %,45.18057169682642,5.717397417711903,00d5
1080,2015-07-08 12:42:38,867.7,6,LoRa,125,SF11,4/5,on,-121,-3,2,0026cb0d1c03693f4041be0410d200d5,00,26cb,0d1c,0369,24.8 %,45.18057169682642,5.717397417711903,00d5
1077,2015-07-08 12:42:34,867.5,5,LoRa,125,SF7,4/5,on,-121,-3.8,2,0026cc0d1c036c3d4041be0410d200d5,00,26cc,0d1c,036c,24.02 %,45.18057169682642,5.717397417711903,00d5
1075,2015-07-08 12:42:33,868.1,0,LoRa,125,SF9,4/5,on,-122,-6.2,2,0026cb0d1c03693f4041be0410d200d5,00,26cb,0d1c,0369,24.8 %,45.18057169682642,5.717397417711903,00d5
1074,2015-07-08 12:42:32,868.5,2,LoRa,125,SF10,4/5,on,-121,-10.5,2,0026cc0d1c03673d4041be0410d200d5,00,26cc,0d1c,0367,24.02 %,45.18057169682642,5.717397417711903,00d5
1071,2015-07-08 12:42:28,868.3,8,LoRa,250,SF7,4/5,on,-115,-6.2,2,0026cc0d1c03613e4041be0410d800d4,00,26cc,0d1c,0361,24.41 %,45.18057169682642,5.717526163759966,00d4
1068,2015-07-08 12:42:27,867.9,7,LoRa,125,SF9,4/5,on,-120,-1.5,2,0026cb0d1c03693d4041be0410d800d4,00,26cb,0d1c,0369,24.02 %,45.18057169682642,5.717526163759966,00d4
1066,2015-07-08 12:42:25,868.5,2,LoRa,125,SF11,4/5,on,-122,-5.5,2,0026cc0d16036d3f4041be0410d800d4,00,26cc,0d16,036d,24.8 %,45.18057169682642,5.717526163759966,00d4
1065,2015-07-08 12:42:24,867.5,5,LoRa,125,SF12,4/5,on,-120,-6.8,2,0026cb0d1c03733f4041be0410d800d4,00,26cb,0d1c,0373,24.8 %,45.18057169682642,5.717526163759966,00d4
1064,2015-07-08 12:42:22,868.3,8,LoRa,250,SF7,4/5,on,-116,-4,2,0026cb0d1c03783e4041be0410d800d4,00,26cb,0d1c,0378,24.41 %,45.18057169682642,5.717526163759966,00d4
1063,2015-07-08 12:42:21,868.1,0,LoRa,125,SF7,4/5,on,-120,-0.2,2,0026c90d1c03713f4041be0410d800d4,00,26c9,0d1c,0371,24.8 %,45.18057169682642,5.717526163759966,00d4
1062,2015-07-08 12:42:21,868.5,2,LoRa,125,SF8,4/5,on,-120,-1.2,2,0026ca0d1603773f4041bd0410db00d6,00,26ca,0d16,0377,24.8 %,45.18056096798908,5.717590536783997,00d6
1061,2015-07-08 12:42:20,867.3,4,LoRa,125,SF9,4/5,on,-121,-5.5,2,0026c90d1c03733e4041bd0410db00d6,00,26c9,0d1c,0373,24.41 %,45.18056096798908,5.717590536783997,00d6
1059,2015-07-08 12:42:19,868.1,0,LoRa,125,SF11,4/5,on,-121,-2,2,0026c90d1603753e4041bd0410db00d6,00,26c9,0d16,0375,24.41 %,45.18056096798908,5.717590536783997,00d6
1058,2015-07-08 12:42:18,868.5,2,LoRa,125,SF12,4/5,on,-119,-5,2,0026c90d1c03843d4041bd0410db00d6,00,26c9,0d1c,0384,24.02 %,45.18056096798908,5.717590536783997,00d6
1057,2015-07-08 12:42:16,868.3,8,LoRa,250,SF7,4/5,on,-118,-3.8,2,0026c90d1603853e4041bd0410db00d6,00,26c9,0d16,0385,24.41 %,45.18056096798908,5.717590536783997,00d6
1056,2015-07-08 12:42:15,867.9,7,LoRa,125,SF7,4/5,on,-119,2.5,2,0026c80d1603823f4041bd0410db00d6,00,26c8,0d16,0382,24.8 %,45.18056096798908,5.717590536783997,00d6
1055,2015-07-08 12:42:15,868.1,0,LoRa,125,SF8,4/5,on,-121,0.5,2,0026c80d1c038a3c4041bd0410db00d6,00,26c8,0d1c,038a,23.62 %,45.18056096798908,5.717590536783997,00d6
1054,2015-07-08 12:42:14,867.1,3,LoRa,125,SF9,4/5,on,-121,1,2,0026c80d1c03873f4041bd0410db00d6,00,26c8,0d1c,0387,24.8 %,45.18056096798908,5.717590536783997,00d6
1053,2015-07-08 12:42:13,867.3,4,LoRa,125,SF10,4/5,on,-121,-5.2,2,0026c80d1603873c4041bd0410db00d6,00,26c8,0d16,0387,23.62 %,45.18056096798908,5.717590536783997,00d6
1052,2015-07-08 12:42:13,867.9,7,LoRa,125,SF11,4/5,on,-121,-0.2,2,0026c70d1603893e4041bd0410db00d6,00,26c7,0d16,0389,24.41 %,45.18056096798908,5.717590536783997,00d6
1047,2015-07-08 12:42:08,868.1,0,LoRa,125,SF9,4/5,on,-122,-6,2,0026c60d1603963f4041bc0410fa00d8,00,26c6,0d16,0396,24.8 %,45.18055023915174,5.718255724698987,00d8
1046,2015-07-08 12:42:07,867.1,3,LoRa,125,SF10,4/5,on,-118,2.2,2,0026c50d1603943c4041bc0410fa00d8,00,26c5,0d16,0394,23.62 %,45.18055023915174,5.718255724698987,00d8
1045,2015-07-08 12:42:06,867.3,4,LoRa,125,SF11,4/5,on,-118,-0.8,2,0026c50d1603a53f4041bc0410fa00d8,00,26c5,0d16,03a5,24.8 %,45.18055023915174,5.718255724698987,00d8
1042,2015-07-08 12:42:03,867.1,3,LoRa,125,SF7,4/5,on,-120,-1.8,2,0026c60d1603a43e4041bc0410fa00d8,00,26c6,0d16,03a4,24.41 %,45.18055023915174,5.718255724698987,00d8
1040,2015-07-08 12:42:01,867.9,7,LoRa,125,SF9,4/5,on,-121,-1,2,0026c50d1603a03f4041c204112400db,00,26c5,0d16,03a0,24.8 %,45.18061461217577,5.719156947035426,00db
1038,2015-07-08 12:42:00,868.5,2,LoRa,125,SF11,4/5,on,-110,4.8,2,0026c40d1603a03d4041c204112400db,00,26c4,0d16,03a0,24.02 %,45.18061461217577,5.719156947035426,00db
1035,2015-07-08 12:41:56,868.1,0,LoRa,125,SF7,4/5,on,-121,-2.8,2,0026c50d1c03a53f4041c204112400db,00,26c5,0d1c,03a5,24.8 %,45.18061461217577,5.719156947035426,00db
1033,2015-07-08 12:41:55,867.5,5,LoRa,125,SF9,4/5,on,-120,-2.8,2,0026c40d1603a23d4041c204112400db,00,26c4,0d16,03a2,24.02 %,45.18061461217577,5.719156947035426,00db
1031,2015-07-08 12:41:54,868.3,1,LoRa,125,SF11,4/5,on,-113,6.8,2,0026c30d0f03ac3d4041c204112400db,00,26c3,0d0f,03ac,24.02 %,45.18061461217577,5.719156947035426,00db
1030,2015-07-08 12:41:52,868.5,2,LoRa,125,SF12,4/5,on,-113,-0.8,2,0026c40d1603ac3d4041c904114c00d8,00,26c4,0d16,03ac,24.02 %,45.18068971403714,5.72001525402251,00d8
1029,2015-07-08 12:41:50,868.3,8,LoRa,250,SF7,4/5,on,-109,4,2,0026c40d1603a23f4041c904114c00d8,00,26c4,0d16,03a2,24.8 %,45.18068971403714,5.72001525402251,00d8
1028,2015-07-08 12:41:50,867.7,6,LoRa,125,SF7,4/5,on,-112,7,2,0026c40d1603a53e4041c904114c00d8,00,26c4,0d16,03a5,24.41 %,45.18068971403714,5.72001525402251,00d8
1026,2015-07-08 12:41:49,868.5,2,LoRa,125,SF9,4/5,on,-110,5.2,2,0026c40d0f03b03f4041c904114c00d8,00,26c4,0d0f,03b0,24.8 %,45.18068971403714,5.72001525402251,00d8
1025,2015-07-08 12:41:48,867.3,4,LoRa,125,SF10,4/5,on,-107,9,2,0026c30d1603ad3f4041c904114c00d8,00,26c3,0d16,03ad,24.8 %,45.18068971403714,5.72001525402251,00d8
1024,2015-07-08 12:41:47,867.7,6,LoRa,125,SF11,4/5,on,-116,6,2,0026c20d0f03b13d4041c904114c00d8,00,26c2,0d0f,03b1,24.02 %,45.18068971403714,5.72001525402251,00d8
1021,2015-07-08 12:41:44,867.3,4,LoRa,125,SF7,4/5,on,-116,6.2,2,0026c40d0f03ab3f4041c904114c00d8,00,26c4,0d0f,03ab,24.8 %,45.18068971403714,5.72001525402251,00d8
1019,2015-07-08 12:41:43,868.3,1,LoRa,125,SF9,4/5,on,-115,3.5,2,0026c30d0f03aa3f4041c904114c00d8,00,26c3,0d0f,03aa,24.8 %,45.18068971403714,5.72001525402251,00d8
1017,2015-07-08 12:41:41,867.3,4,LoRa,125,SF11,4/5,on,-100,7.2,2,0026c70d0f039c3d4041d304116100d4,00,26c7,0d0f,039c,24.02 %,45.18079700241053,5.720465865190729,00d4
1016,2015-07-08 12:41:40,867.9,7,LoRa,125,SF12,4/5,on,-108,9,2,0026c70d1603973e4041d304116100d4,00,26c7,0d16,0397,24.41 %,45.18079700241053,5.720465865190729,00d4
1015,2015-07-08 12:41:38,868.3,8,LoRa,250,SF7,4/5,on,-103,7.8,2,0026c70d1603943c4041d304116100d4,00,26c7,0d16,0394,23.62 %,45.18079700241053,5.720465865190729,00d4
1014,2015-07-08 12:41:37,867.1,3,LoRa,125,SF7,4/5,on,-111,7.5,2,0026c60d1603933e4041d304116100d4,00,26c6,0d16,0393,24.41 %,45.18079700241053,5.720465865190729,00d4
1013,2015-07-08 12:41:37,867.5,5,LoRa,125,SF8,4/5,on,-102,8.2,2,0026c50d1603943e4041d304116100d4,00,26c5,0d16,0394,24.41 %,45.18079700241053,5.720465865190729,00d4
1012,2015-07-08 12:41:36,867.9,7,LoRa,125,SF9,4/5,on,-112,11.8,2,0026c50d0f03993e4041d304116100d4,00,26c5,0d0f,0399,24.41 %,45.18079700241053,5.720465865190729,00d4
1011,2015-07-08 12:41:36,868.3,1,LoRa,125,SF10,4/5,on,-109,2.8,2,0026c60d0f039e3f4041d304116100d4,00,26c6,0d0f,039e,24.8 %,45.18079700241053,5.720465865190729,00d4
1010,2015-07-08 12:41:35,867.1,3,LoRa,125,SF11,4/5,on,-108,9.8,2,0026c50d0f03963d4041d304116100d4,00,26c5,0d0f,0396,24.02 %,45.18079700241053,5.720465865190729,00d4
1007,2015-07-08 12:41:31,868.3,1,LoRa,125,SF7,4/5,on,-104,7.2,2,0026c60d0f03973d4041d304116100d4,00,26c6,0d0f,0397,24.02 %,45.18079700241053,5.720465865190729,00d4
1005,2015-07-08 12:41:30,867.5,5,LoRa,125,SF9,4/5,on,-120,7.5,2,0026c40d0f03a53d4041d304116100d4,00,26c4,0d0f,03a5,24.02 %,45.18079700241053,5.720465865190729,00d4
1003,2015-07-08 12:41:28,868.1,0,LoRa,125,SF11,4/5,on,-107,8.2,2,0026c40d0f03a83e4041d304116100d4,00,26c4,0d0f,03a8,24.41 %,45.18079700241053,5.720465865190729,00d4
1002,2015-07-08 12:41:27,868.5,2,LoRa,125,SF12,4/5,on,-114,-0.8,2,0026c50d0f03a53f4041d304116100d4,00,26c5,0d0f,03a5,24.8 %,45.18079700241053,5.720465865190729,00d4
1001,2015-07-08 12:41:25,868.3,8,LoRa,250,SF7,4/5,on,-117,1.5,2,0026c50d1603aa3d4041d304116100d4,00,26c5,0d16,03aa,24.02 %,45.18079700241053,5.720465865190729,00d4
1000,2015-07-08 12:41:25,867.9,7,LoRa,125,SF7,4/5,on,-104,7.8,2,0026c40d0f03a53e4041d304116100d4,00,26c4,0d0f,03a5,24.41 %,45.18079700241053,5.720465865190729,00d4
999,2015-07-08 12:41:24,868.1,0,LoRa,125,SF8,4/5,on,-108,9.8,2,0026c40d0f03a53e4041d304116100d4,00,26c4,0d0f,03a5,24.41 %,45.18079700241053,5.720465865190729,00d4
998,2015-07-08 12:41:24,868.5,2,LoRa,125,SF9,4/5,on,-116,4.2,2,0026c40d0f03a23e4041d304116100d4,00,26c4,0d0f,03a2,24.41 %,45.18079700241053,5.720465865190729,00d4
997,2015-07-08 12:41:23,867.3,4,LoRa,125,SF10,4/5,on,-103,8.8,2,0026c50d0f039b3d4041d304116100d4,00,26c5,0d0f,039b,24.02 %,45.18079700241053,5.720465865190729,00d4
996,2015-07-08 12:41:22,867.7,6,LoRa,125,SF11,4/5,on,-112,9,2,0026c40d0903a83f4041d204116100d4,00,26c4,0d09,03a8,24.8 %,45.18078627357319,5.720465865190729,00d4
993,2015-07-08 12:41:18,867.3,4,LoRa,125,SF7,4/5,on,-106,9.2,2,0026c50d0f039e3e4041d204116100d4,00,26c5,0d0f,039e,24.41 %,45.18078627357319,5.720465865190729,00d4
991,2015-07-08 12:41:17,868.1,0,LoRa,125,SF9,4/5,on,-120,9.5,2,0026c50d0f039d3d4041d204116100d4,00,26c5,0d0f,039d,24.02 %,45.18078627357319,5.720465865190729,00d4
989,2015-07-08 12:41:16,867.3,4,LoRa,125,SF11,4/5,on,-100,11,2,0026c50d09039e3e4041d204116100d4,00,26c5,0d09,039e,24.41 %,45.18078627357319,5.720465865190729,00d4
986,2015-07-08 12:41:12,868.5,2,LoRa,125,SF7,4/5,on,-119,1.8,2,0026c60d0f03a53d4041d204116100d4,00,26c6,0d0f,03a5,24.02 %,45.18078627357319,5.720465865190729,00d4
984,2015-07-08 12:41:11,867.9,7,LoRa,125,SF9,4/5,on,-112,8.2,2,0026c50d0903a03c4041d504117200d4,00,26c5,0d09,03a0,23.62 %,45.180818460085206,5.720830645660239,00d4
982,2015-07-08 12:41:09,868.5,2,LoRa,125,SF11,4/5,on,-107,-0.2,2,0026c40d0903a53d4041d504117200d4,00,26c4,0d09,03a5,24.02 %,45.180818460085206,5.720830645660239,00d4
981,2015-07-08 12:41:08,867.5,5,LoRa,125,SF12,4/5,on,-118,7,2,0026c50d1603a83e4041d504117200d4,00,26c5,0d16,03a8,24.41 %,45.180818460085206,5.720830645660239,00d4
980,2015-07-08 12:41:06,868.3,8,LoRa,250,SF7,4/5,on,-112,5,2,0026c40d0f03aa3f4041d504117200d4,00,26c4,0d0f,03aa,24.8 %,45.180818460085206,5.720830645660239,00d4
979,2015-07-08 12:41:06,868.1,0,LoRa,125,SF7,4/5,on,-104,8,2,0026c40d0f03a63d4041d504117200d4,00,26c4,0d0f,03a6,24.02 %,45.180818460085206,5.720830645660239,00d4
978,2015-07-08 12:41:05,868.5,2,LoRa,125,SF8,4/5,on,-102,1.5,2,0026c40d0f03a43d4041d504117200d4,00,26c4,0d0f,03a4,24.02 %,45.180818460085206,5.720830645660239,00d4
977,2015-07-08 12:41:05,867.5,5,LoRa,125,SF9,4/5,on,-108,5.2,2,0026c40d09039e3f4041d504117200d4,00,26c4,0d09,039e,24.8 %,45.180818460085206,5.720830645660239,00d4
976,2015-07-08 12:41:04,867.9,7,LoRa,125,SF10,4/5,on,-103,4.2,2,0026c40d0903a23e4041d504117200d4,00,26c4,0d09,03a2,24.41 %,45.180818460085206,5.720830645660239,00d4
975,2015-07-08 12:41:03,868.3,1,LoRa,125,SF11,4/5,on,-103,1,2,0026c40d0303a83c4041d504117200d4,00,26c4,0d03,03a8,23.62 %,45.180818460085206,5.720830645660239,00d4
972,2015-07-08 12:40:59,867.7,6,LoRa,125,SF7,4/5,on,-113,9.2,2,0026c60d09039b3d4041e30411aa00d3,00,26c6,0d09,039b,24.02 %,45.180968663807946,5.722032275442157,00d3
970,2015-07-08 12:40:58,867.1,3,LoRa,125,SF9,4/5,on,-116,5.8,2,0026c60d0903933f4041e30411aa00d3,00,26c6,0d09,0393,24.8 %,45.180968663807946,5.722032275442157,00d3
968,2015-07-08 12:40:57,867.9,7,LoRa,125,SF11,4/5,on,-102,-0.2,2,0026c80d0303803f4041e30411aa00d3,00,26c8,0d03,0380,24.8 %,45.180968663807946,5.722032275442157,00d3
967,2015-07-08 12:40:55,868.1,0,LoRa,125,SF12,4/5,on,-126,0.8,2,0026c90d0903783e4041e30411aa00d3,00,26c9,0d09,0378,24.41 %,45.180968663807946,5.722032275442157,00d3
966,2015-07-08 12:40:53,868.3,8,LoRa,250,SF7,4/5,on,-102,3.5,2,0026ca0d0f037d3f4041e30411aa00d3,00,26ca,0d0f,037d,24.8 %,45.180968663807946,5.722032275442157,00d3
965,2015-07-08 12:40:53,867.3,4,LoRa,125,SF7,4/5,on,-107,10.5,2,0026c90d09037d3e4041e30411aa00d3,00,26c9,0d09,037d,24.41 %,45.180968663807946,5.722032275442157,00d3
964,2015-07-08 12:40:52,867.7,6,LoRa,125,SF8,4/5,on,-100,9.8,2,0026c90d09037f3e4041e30411aa00d3,00,26c9,0d09,037f,24.41 %,45.180968663807946,5.722032275442157,00d3
963,2015-07-08 12:40:52,868.1,0,LoRa,125,SF9,4/5,on,-106,7.2,2,0026ca0d09037d3e4041e30411aa00d3,00,26ca,0d09,037d,24.41 %,45.180968663807946,5.722032275442157,00d3
962,2015-07-08 12:40:51,868.5,2,LoRa,125,SF10,4/5,on,-100,7.2,2,0026cb0d09036f3f4041e70411cd00ce,00,26cb,0d09,036f,24.8 %,45.1810115791573,5.722783294055855,00ce
961,2015-07-08 12:40:50,867.3,4,LoRa,125,SF11,4/5,on,-100,9.2,2,0026cb0d0903643d4041e70411cd00ce,00,26cb,0d09,0364,24.02 %,45.1810115791573,5.722783294055855,00ce
958,2015-07-08 12:40:47,867.1,3,LoRa,125,SF7,4/5,on,-118,8.2,2,0026cc0d0903613d4041e70411cd00ce,00,26cc,0d09,0361,24.02 %,45.1810115791573,5.722783294055855,00ce
956,2015-07-08 12:40:46,867.7,6,LoRa,125,SF9,4/5,on,-114,10.2,2,0026cd0d09035d3e4041e70411cd00ce,00,26cd,0d09,035d,24.41 %,45.1810115791573,5.722783294055855,00ce
954,2015-07-08 12:40:44,868.5,2,LoRa,125,SF11,4/5,on,-109,6.8,2,0026cd0d03035d3e4041e70411cd00ce,00,26cd,0d03,035d,24.41 %,45.1810115791573,5.722783294055855,00ce
953,2015-07-08 12:40:43,867.5,5,LoRa,125,SF12,4/5,on,-110,8.8,2,0026ce0d09035c3f4041e70411cd00ce,00,26ce,0d09,035c,24.8 %,45.1810115791573,5.722783294055855,00ce
952,2015-07-08 12:40:41,868.3,8,LoRa,250,SF7,4/5,on,-98,9.8,2,0026cd0d0903573e4041e70411cd00ce,00,26cd,0d09,0357,24.41 %,45.1810115791573,5.722783294055855,00ce
951,2015-07-08 12:40:40,868.1,0,LoRa,125,SF7,4/5,on,-92,8,2,0026cd0d0903583d4041e70411cd00ce,00,26cd,0d09,0358,24.02 %,45.1810115791573,5.722783294055855,00ce
949,2015-07-08 12:40:39,867.5,5,LoRa,125,SF9,4/5,on,-102,8.5,2,0026cd0d0903693f4041e70411cd00ce,00,26cd,0d09,0369,24.8 %,45.1810115791573,5.722783294055855,00ce
947,2015-07-08 12:40:38,868.1,0,LoRa,125,SF11,4/5,on,-106,1.2,2,0026cb0d03036b3d4041e70411cd00ce,00,26cb,0d03,036b,24.02 %,45.1810115791573,5.722783294055855,00ce
946,2015-07-08 12:40:37,868.5,2,LoRa,125,SF12,4/5,on,-109,0.8,2,0026ca0d0903723e4041e70411cd00ce,00,26ca,0d09,0372,24.41 %,45.1810115791573,5.722783294055855,00ce
945,2015-07-08 12:40:34,868.3,8,LoRa,250,SF7,4/5,on,-119,2.8,2,0026ca0d0903723e4041e70411cd00ce,00,26ca,0d09,0372,24.41 %,45.1810115791573,5.722783294055855,00ce
944,2015-07-08 12:40:34,867.7,6,LoRa,125,SF7,4/5,on,-115,6.2,2,0026c90d0903803f4041e70411cd00ce,00,26c9,0d09,0380,24.8 %,45.1810115791573,5.722783294055855,00ce
942,2015-07-08 12:40:33,868.5,2,LoRa,125,SF9,4/5,on,-109,8.2,2,0026c80d0303803c4041e70411cd00ce,00,26c8,0d03,0380,23.62 %,45.1810115791573,5.722783294055855,00ce
940,2015-07-08 12:40:31,867.9,7,LoRa,125,SF11,4/5,on,-112,7.5,2,0026c80d0303853e4041e80411cd00cf,00,26c8,0d03,0385,24.41 %,45.18102230799464,5.722783294055855,00cf
939,2015-07-08 12:40:30,868.3,1,LoRa,125,SF12,4/5,on,-116,5.5,2,0026ca0d09037f3e4041e80411cd00cf,00,26ca,0d09,037f,24.41 %,45.18102230799464,5.722783294055855,00cf
935,2015-07-08 12:40:27,868.3,1,LoRa,125,SF9,4/5,on,-110,9.5,2,0026c90d03037d3c4041e80411cd00cf,00,26c9,0d03,037d,23.62 %,45.18102230799464,5.722783294055855,00cf
933,2015-07-08 12:40:25,867.5,5,LoRa,125,SF11,4/5,on,-118,-0.5,2,0026c90d03037b3e4041e80411cd00cf,00,26c9,0d03,037b,24.41 %,45.18102230799464,5.722783294055855,00cf
932,2015-07-08 12:40:24,867.7,6,LoRa,125,SF12,4/5,on,-115,8.5,2,0026cb0d0903763f4041e80411cd00cf,00,26cb,0d09,0376,24.8 %,45.18102230799464,5.722783294055855,00cf
931,2015-07-08 12:40:22,868.3,8,LoRa,250,SF7,4/5,on,-112,2.8,2,0026ca0d0903733e4041e80411cd00cf,00,26ca,0d09,0373,24.41 %,45.18102230799464,5.722783294055855,00cf
930,2015-07-08 12:40:21,867.1,3,LoRa,125,SF7,4/5,on,-119,-0.8,2,0026ca0d0903793e4041e80411cd00cf,00,26ca,0d09,0379,24.41 %,45.18102230799464,5.722783294055855,00cf
928,2015-07-08 12:40:20,867.9,7,LoRa,125,SF9,4/5,on,-107,9,2,0026c90d0303753d4041ea0411d700d0,00,26c9,0d03,0375,24.02 %,45.181043765669315,5.722997870802626,00d0
926,2015-07-08 12:40:19,867.1,3,LoRa,125,SF11,4/5,on,-107,10.8,2,0026ca0d0303763d4041ea0411d700d0,00,26ca,0d03,0376,24.02 %,45.181043765669315,5.722997870802626,00d0
925,2015-07-08 12:40:18,867.5,5,LoRa,125,SF12,4/5,on,-115,8.5,2,0026ca0d09037b3e4041ea0411d700d0,00,26ca,0d09,037b,24.41 %,45.181043765669315,5.722997870802626,00d0
924,2015-07-08 12:40:15,868.3,8,LoRa,250,SF7,4/5,on,-106,8.2,2,0026cb0d0903773e4041ea0411d700d0,00,26cb,0d09,0377,24.41 %,45.181043765669315,5.722997870802626,00d0
923,2015-07-08 12:40:15,868.1,0,LoRa,125,SF7,4/5,on,-105,8.5,2,0026c90d0303733e4041ea0411d700d0,00,26c9,0d03,0373,24.41 %,45.181043765669315,5.722997870802626,00d0
921,2015-07-08 12:40:14,867.3,4,LoRa,125,SF9,4/5,on,-96,0.2,2,0026c90d0303763d4041ea0411d700d0,00,26c9,0d03,0376,24.02 %,45.181043765669315,5.722997870802626,00d0
919,2015-07-08 12:40:13,868.1,0,LoRa,125,SF11,4/5,on,-112,6.5,2,0026ca0d0303703e4041ea0411d700d0,00,26ca,0d03,0370,24.41 %,45.181043765669315,5.722997870802626,00d0
918,2015-07-08 12:40:11,867.1,3,LoRa,125,SF12,4/5,on,-97,9.5,2,0026cc0d09036d3d4041f10411f700d2,00,26cc,0d09,036d,24.02 %,45.181118867530685,5.723684516392293,00d2
917,2015-07-08 12:40:09,868.3,8,LoRa,250,SF7,4/5,on,-97,3,2,0026cb0d09036e3d4041f10411f700d2,00,26cb,0d09,036e,24.02 %,45.181118867530685,5.723684516392293,00d2
916,2015-07-08 12:40:09,867.7,6,LoRa,125,SF7,4/5,on,-93,9.2,2,0026ca0d0303723c4041f10411f700d2,00,26ca,0d03,0372,23.62 %,45.181118867530685,5.723684516392293,00d2
914,2015-07-08 12:40:08,867.1,3,LoRa,125,SF9,4/5,on,-110,9,2,0026cb0d03036f3e4041f10411f700d2,00,26cb,0d03,036f,24.41 %,45.181118867530685,5.723684516392293,00d2
912,2015-07-08 12:40:06,867.9,7,LoRa,125,SF11,4/5,on,-94,11.2,2,0026cc0cfd036c3f4041f10411f700d2,00,26cc,0cfd,036c,24.8 %,45.181118867530685,5.723684516392293,00d2
911,2015-07-08 12:40:05,868.1,0,LoRa,125,SF12,4/5,on,-114,3.2,2,0026cc0d030363404041f10411f700d2,00,26cc,0d03,0363,25.2 %,45.181118867530685,5.723684516392293,00d2
910,2015-07-08 12:40:03,868.3,8,LoRa,250,SF7,4/5,on,-91,8,2,0026cd0d0303603d4041f10411f700d2,00,26cd,0d03,0360,24.02 %,45.181118867530685,5.723684516392293,00d2
909,2015-07-08 12:40:02,867.5,5,LoRa,125,SF7,4/5,on,-106,7.2,2,0026cd0d0303633d4041f10411f700d2,00,26cd,0d03,0363,24.02 %,45.181118867530685,5.723684516392293,00d2
907,2015-07-08 12:40:01,868.1,0,LoRa,125,SF9,4/5,on,-96,12.5,2,0026cc0d0303633d4041ff04121d00d4,00,26cc,0d03,0363,24.02 %,45.181269071253425,5.7244999080300225,00d4
905,2015-07-08 12:40:00,867.5,5,LoRa,125,SF11,4/5,on,-92,9.2,2,0026cc0cfd03663e4041ff04121d00d4,00,26cc,0cfd,0366,24.41 %,45.181269071253425,5.7244999080300225,00d4
904,2015-07-08 12:39:59,867.9,7,LoRa,125,SF12,4/5,on,-90,10.8,2,0026cd0d0303633d4041ff04121d00d4,00,26cd,0d03,0363,24.02 %,45.181269071253425,5.7244999080300225,00d4
903,2015-07-08 12:39:57,868.3,8,LoRa,250,SF7,4/5,on,-90,9,2,0026cc0d0303693e4041ff04121d00d4,00,26cc,0d03,0369,24.41 %,45.181269071253425,5.7244999080300225,00d4
902,2015-07-08 12:39:56,868.5,2,LoRa,125,SF7,4/5,on,-92,7.8,2,0026cc0d03036b3e4041ff04121d00d4,00,26cc,0d03,036b,24.41 %,45.181269071253425,5.7244999080300225,00d4
900,2015-07-08 12:39:55,867.9,7,LoRa,125,SF9,4/5,on,-91,12,2,0026cc0cfd03653e4041ff04121d00d4,00,26cc,0cfd,0365,24.41 %,45.181269071253425,5.7244999080300225,00d4
898,2015-07-08 12:39:54,868.5,2,LoRa,125,SF11,4/5,on,-89,10.2,2,0026ca0cfd03753e4041ff04121d00d4,00,26ca,0cfd,0375,24.41 %,45.181269071253425,5.7244999080300225,00d4
